Codi,Provincia,Cla,Subclase,Especie,Rumbo,Dist,Fac,CD,DiamIf3,DiamIf2,HeiIf3
170706,17,A,1,021,287,10.39,14.14,25,23.4,20.45,13.19
170707,17,A,1,021,203,4.3,127.32,25,27.15,21.45,15.6
170709,17,A,1,071,216,21.2,5.09,50,49.85,46.35,35
170711,17,A,1,047,220,10.19,14.14,15,14.4,12.75,12
170716,17,A,1,042,321,6.4,31.83,30,28.6,24.5,17
170718,17,A,1,045,202,4.5,127.32,10,7.65,7.5,8
170726,17,A,1,077,255,4.5,127.32,30,30.95,29.5,27.79
170733,17,A,1,071,220,8.89,31.83,20,22.2,20.15,16.5
170742,17,A,1,021,226,9.19,31.83,25,24.75,21.2,11.69
170743,17,A,1,071,387,0.8,127.32,15,16.4,11.3,11.89
170746,17,A,1,071,310,18.6,5.09,40,42.2,33,21.7
170748,17,A,1,095,381,7.9,31.83,45,47,44.15,19.1
170750,17,A,1,071,167,6.9,31.83,40,39.4,36.3,18
170751,17,A,1,071,255,6.4,31.83,20,18.25,16.25,16
170753,17,A,1,071,219,8.19,31.83,15,15.5,14.05,8.5
170759,17,A,1,052,213,6.19,31.83,20,18.45,14.15,19.79
170771,17,A,1,071,351,6.3,31.83,20,18.4,15.65,15.1
170773,17,A,1,071,205,7,31.83,15,13.2,13.05,8.5
170841,17,A,1,021,317,13.19,14.14,25,25.2,23.15,13.5
170853,17,A,1,021,249,5.8,31.83,25,23,19.2,16
170862,17,A,1,045,381,11,14.14,25,24.9,22.55,11.5
170866,17,A,1,045,363,3.09,127.32,20,21.9,17.85,10
170870,17,A,1,071,254,8,31.83,20,20.85,18.85,16
170871,17,A,1,021,372,7.4,31.83,20,22.4,18.6,12.5
170874,17,A,1,045,390,7.09,31.83,15,14,13,6
170880,17,A,1,025,205,23.29,5.09,50,47.6,44.45,15.5
170891,17,A,1,045,306,2,127.32,10,12.3,11.1,6
170895,17,A,1,021,311,3.2,127.32,15,13.3,11.95,8.5
170897,17,A,1,045,293,8.69,31.83,30,27.85,26.85,12
170901,17,A,1,045,246,5,31.83,10,11.35,9.35,5
170916,17,A,1,045,290,1.7,127.32,10,10.55,9.15,5.5
170921,17,A,1,021,331,12.19,14.14,30,28.35,24.7,11
170926,17,A,1,025,233,3.29,127.32,10,11.25,10.05,9.5
170947,17,A,1,021,320,8.69,31.83,25,23.95,16.6,13.5
170957,17,A,1,045,388,0.8,127.32,15,12.7,11.6,8
170971,17,A,1,021,214,4.5,127.32,20,19.8,17.15,18
170985,17,A,1,024,246,6.69,31.83,30,29.8,25.3,12
170987,17,A,1,024,243,2.5,127.32,15,13.55,12.45,8
170991,17,A,1,045,390,1.1,127.32,10,10.45,8.55,9
171003,17,A,1,045,321,9.89,31.83,15,14.65,14.2,7.5
171004,17,A,1,021,337,5.69,31.83,25,25,19.55,12.5
171014,17,A,1,025,374,4.4,127.32,15,15.9,14.3,10
171018,17,A,1,045,388,3.29,127.32,10,8.15,7.55,7
171027,17,A,1,024,263,4,127.32,20,22.1,15.9,14
171049,17,A,1,024,248,13,14.14,35,32.85,27.2,13.5
171052,17,A,1,025,386,9.19,31.83,15,17.15,13.3,12.5
171077,17,A,1,045,300,2.9,127.32,15,13.2,11.35,6
171094,17,A,1,243,283,4.59,127.32,30,28.5,24.25,16
171130,17,A,1,045,335,2.5,127.32,15,13.45,9.25,8
171131,17,A,1,045,269,9,31.83,30,32.4,28.65,13
171134,17,A,1,021,301,9.19,31.83,15,16.55,14.95,9.5
171140,17,A,1,045,333,2.79,127.32,20,20.7,18.55,9.5
171165,17,A,1,024,282,10.3,14.14,20,19.4,13.15,16
171199,17,A,1,024,377,2,127.32,10,9.25,8.75,10.5
171205,17,A,1,024,316,5.19,31.83,20,18.1,14.7,13.69
171208,17,A,1,024,332,6.4,31.83,20,20.15,14.9,15.6
171209,17,A,1,255,374,7.69,31.83,20,19.85,13.9,8.69
171212,17,A,1,024,368,9.3,31.83,30,30.35,21.4,21.5
171217,17,A,1,024,380,9.69,31.83,40,40.15,35.75,16.89
171232,17,A,1,476,378,2.7,127.32,15,13.55,9.9,12.39
171253,17,A,1,021,376,6.09,31.83,20,20.1,18.45,13.6
171259,17,A,1,021,273,2.7,127.32,20,18.6,12.15,9.39
171262,17,A,1,071,276,13.5,14.14,30,30.75,26.65,18.1
171268,17,A,1,243,302,11.69,14.14,30,28.25,25.15,20.29
171273,17,A,1,021,338,7.09,31.83,25,27,23.25,14.6
171275,17,A,1,071,316,8.8,31.83,30,30.05,28.15,16.5
171282,17,A,1,071,390,15.6,5.09,40,39.6,29.1,26.39
171296,17,A,1,071,261,5.59,31.83,20,22.05,20.35,19.29
171302,17,A,1,476,260,9.3,31.83,20,20.5,19.85,17.5
171310,17,A,1,071,340,7.8,31.83,35,34.1,30.2,14.69
171311,17,A,1,071,368,17.2,5.09,60,57.5,52,24.6
171323,17,A,1,045,358,4.19,127.32,10,10.55,9.15,7.8
171333,17,A,1,243,387,10.1,14.14,20,17.5,14.4,16.29
171342,17,A,1,045,377,9.5,31.83,25,23.35,19,17
171344,17,A,1,071,363,7.8,31.83,25,25.5,23.7,22.5
171350,17,A,1,045,169,9.69,31.83,15,13.15,12.7,9.5
171366,17,A,1,025,342,10.1,14.14,20,20.85,15.55,18
171367,17,A,1,045,301,6.3,31.83,20,21.55,17,12
171385,17,A,1,045,220,4.69,127.32,20,18.25,15.5,11.5
171386,17,A,1,243,329,2.9,127.32,30,30.8,27.75,26.5
171391,17,A,1,026,266,10,14.14,30,29.8,20.65,17.5
171395,17,A,1,024,357,5,31.83,15,16.95,11.15,14.5
171396,17,A,1,024,271,4.69,127.32,25,24.8,19.15,17
171400,17,A,1,071,310,7,31.83,15,16.8,13.95,18
171401,17,A,1,071,374,9.3,31.83,20,18,13,16
171402,17,A,1,243,391,7.9,31.83,35,35.6,28.15,20
171404,17,A,1,045,304,1.29,127.32,15,14.9,12.8,9
171418,17,A,1,042,353,9.1,31.83,15,15.5,13.5,17.5
171422,17,A,1,074,356,3.9,127.32,10,8.05,7.6,9.5
171423,17,A,1,045,322,1.1,127.32,10,9.6,8.8,9
171426,17,A,1,021,288,10.1,14.14,25,25.2,19.95,16.5
171470,17,A,1,045,280,7.69,31.83,15,15.1,13,9.5
171481,17,A,1,045,353,2.7,127.32,15,16.3,13.4,9.5
171484,17,A,1,045,330,4.8,127.32,15,15.85,14.25,8.5
171490,17,A,1,045,309,10.3,14.14,20,19.9,17.8,10.19
171492,17,A,1,052,220,9.6,31.83,25,24.65,21.2,25.5
171500,17,A,1,243,288,6.59,31.83,15,16.65,14.4,8.5
171514,17,A,1,024,384,7.9,31.83,15,14.85,13,14.5
171517,17,A,1,045,307,6.4,31.83,20,17.8,15.35,9
171518,17,A,1,045,385,4.59,127.32,10,12.05,9.55,10
171520,17,A,1,071,281,7.8,31.83,20,21.05,18.75,20.5
171535,17,A,1,045,221,10.19,14.14,15,15.75,14,9.6
171539,17,A,1,045,294,2.59,127.32,10,9.7,9.35,7
171557,17,A,1,045,279,7.5,31.83,20,18.9,16.85,10
171558,17,A,1,071,299,14.3,14.14,35,36.4,31.6,17
171559,17,A,1,042,307,6.09,31.83,20,19.4,14.8,14
171580,17,A,1,071,340,2.79,127.32,10,8.85,7.95,10.5
171581,17,A,1,071,280,10.39,14.14,20,17.5,15.2,12
171597,17,A,1,046,222,8.1,31.83,30,28.45,25.6,10.3
171598,17,A,1,243,288,16.79,5.09,25,26.85,23.5,16.5
171601,17,A,1,074,255,9,31.83,15,14.65,12.85,11.39
171603,17,A,1,045,258,7.9,31.83,15,15.35,12.8,8.6
171613,17,A,1,045,299,4.5,127.32,10,11.15,10.5,6.5
171624,17,A,1,068,258,9.39,31.83,15,15.3,13.05,8.5
171625,17,A,1,072,347,10,14.14,15,17.1,13.6,12
171633,17,A,1,045,265,5.4,31.83,15,13.65,12.85,9.5
171636,17,A,1,045,318,4.8,127.32,15,14.05,12.55,10
171642,17,A,1,045,349,4.4,127.32,10,9.35,7.55,7
171643,17,A,1,072,375,12.8,14.14,35,34.15,30.55,14
171652,17,A,1,024,309,7.4,31.83,30,30.15,25.9,15
171655,17,A,1,068,376,4.9,127.32,20,19.1,16.5,8
171678,17,A,1,024,365,4.8,127.32,20,20.4,17,13.89
171704,17,A,1,024,399,9.19,31.83,20,19.9,16.95,12.5
171710,17,A,1,024,371,9.1,31.83,15,16.75,14.4,12.39
171720,17,A,1,023,215,13.3,14.14,35,35.15,33.7,10.6
171726,17,A,1,024,255,5.4,31.83,20,19.15,17.65,13.3
171749,17,A,1,023,303,13.39,14.14,40,39.25,35.65,16.7
171753,17,A,1,243,307,12.8,14.14,25,25.8,24.5,12
171766,17,A,1,023,371,2.29,127.32,15,17.25,14.65,11.1
171773,17,A,1,079,357,8.3,31.83,25,25.4,21.8,26.5
171781,17,A,1,045,293,7.69,31.83,15,13.75,12.65,9.5
171799,17,A,1,045,310,9.19,31.83,20,19.2,15.45,14
171800,17,A,1,046,339,5.5,31.83,20,20.9,17.8,6.5
171805,17,A,1,026,320,8.89,31.83,35,34.8,27.75,13.89
171814,17,A,1,024,340,2.2,127.32,15,13.85,11.2,9.8
171829,17,A,1,045,317,8.3,31.83,15,16.35,12.65,10
171835,17,A,1,017,219,14.89,14.14,30,29.4,26.6,24.5
171847,17,A,1,042,326,11.5,14.14,15,16.45,14.15,11.5
171853,17,A,1,217,253,6,31.83,30,30,23.85,20.5
171858,17,A,1,042,358,9.1,31.83,20,21.65,18.15,11
171869,17,A,1,034,388,9.89,31.83,20,18.95,15.75,21
171870,17,A,1,243,230,7.8,31.83,25,23.7,19.65,15.5
171880,17,A,1,045,372,3.59,127.32,10,10.65,9.85,7
171883,17,A,1,045,261,5.8,31.83,10,10.1,9.55,6.5
171893,17,A,1,046,368,14.19,14.14,30,30.8,27.75,12.5
171898,17,A,1,045,212,7.19,31.83,20,18.4,17.45,9
171914,17,A,1,045,271,8.3,31.83,15,14.8,14,8
171923,17,A,1,072,285,4.69,127.32,15,15.75,12.85,13
171924,17,A,1,243,331,3.4,127.32,15,12.6,11.75,9
171925,17,A,1,046,230,5.4,31.83,15,14.65,13.45,7.5
171932,17,A,1,045,255,9,31.83,15,16.1,14.35,8
171939,17,A,1,023,347,8.3,31.83,35,35.15,28.5,10.5
171942,17,A,1,395,378,9.8,31.83,15,15.8,13.95,20
171947,17,A,1,052,346,3.79,127.32,20,18.45,13.85,12
171952,17,A,1,026,264,5,31.83,25,25.25,19.35,14.5
171961,17,A,1,034,336,2.79,127.32,20,20.7,12.3,17.5
171970,17,A,1,045,354,4.09,127.32,15,13.65,13.35,6.5
171972,17,A,1,072,215,9.1,31.83,20,18.85,16.3,17.5
172008,17,A,1,045,364,3.2,127.32,15,14.05,10.8,7
172010,17,A,1,045,316,5.09,31.83,15,15,14.55,6
172013,17,A,1,072,343,4.5,127.32,15,12.55,10.75,15
172028,17,A,1,045,342,8,31.83,25,22.7,22.55,7.5
172032,17,A,1,045,304,5.3,31.83,15,13.1,10.9,7
172035,17,A,1,072,304,2.79,127.32,10,8.75,7.6,13
172037,17,A,1,072,355,10.5,14.14,20,17.55,13.35,11.5
172045,17,A,1,071,330,2.09,127.32,30,27.65,25.1,22
172046,17,A,1,045,336,4.3,127.32,15,12.65,10.85,7.5
172062,17,A,1,046,340,7.5,31.83,15,14.95,12.6,7.19
172063,17,A,1,243,294,8,31.83,30,29,23.9,15
172066,17,A,1,044,383,3.5,127.32,10,9.35,7.75,10.5
172072,17,A,1,045,358,8.19,31.83,20,21.35,20.55,13.1
172083,17,A,1,017,284,2.4,127.32,25,24.6,14.45,16.5
172089,17,A,1,046,337,6.9,31.83,25,27.1,24.1,8.3
172091,17,A,1,046,211,9.5,31.83,60,58.85,49.8,11.1
172097,17,A,1,072,270,5,31.83,15,17.35,13.15,20.5
172106,17,A,1,072,310,4.8,127.32,10,11.4,10.9,12.89
172108,17,A,1,026,316,10.1,14.14,25,23.2,16.65,10.1
172109,17,A,1,046,321,13.39,14.14,30,27.95,26.45,9.5
172116,17,A,1,045,371,3.2,127.32,10,12.45,11.5,7
172121,17,A,1,046,383,10.6,14.14,20,22.05,23.55,10.5
172130,17,A,1,072,322,12.1,14.14,30,32,27.2,18.2
172132,17,A,1,046,372,8.8,31.83,30,29.4,30.6,8.5
172133,17,A,1,046,304,9.19,31.83,25,23.2,20.9,10.19
172134,17,A,1,023,338,15.19,5.09,35,34.6,28.8,13.6
172140,17,A,1,026,361,7.5,31.83,30,29.55,17.9,16
172152,17,A,1,046,289,11.3,14.14,25,25.65,24.55,7.4
172180,17,A,1,045,290,8.5,31.83,35,35.85,31.8,13
172185,17,A,1,046,345,0.89,127.32,30,27.9,27.65,9
172235,17,A,1,023,367,10.6,14.14,30,28.3,24.45,10
172237,17,A,1,046,318,6.5,31.83,15,17.25,14.95,9.8
172238,17,A,1,024,317,11.39,14.14,50,49.7,40.65,18.79
172254,17,A,1,072,371,3.79,127.32,15,13.5,11.2,12.5
172257,17,A,1,046,356,1.79,127.32,15,16.75,15.85,5.59
172262,17,A,1,024,297,2.4,127.32,15,15.55,13.9,11.8
172272,17,A,1,045,210,2.79,127.32,15,12.8,12.5,8.39
172284,17,A,1,045,348,9.1,31.83,15,14.3,13.75,9.6
172285,17,A,1,046,296,2.59,127.32,25,26.25,24.4,10.69
172286,17,A,1,023,390,7,31.83,30,30.5,26.35,13.5
172288,17,A,1,023,189,9.8,31.83,30,29.6,26.2,15
172289,17,A,1,023,230,9.89,31.83,35,34.7,30.35,14
172295,17,A,1,068,365,1.39,127.32,10,9.3,7.85,5
172316,17,A,1,045,207,6.8,31.83,15,16.05,13.15,10.19
172323,17,A,1,045,288,12.19,14.14,30,29.5,25.25,13
172328,17,A,1,046,375,7,31.83,35,34.3,24.6,7
172329,17,A,1,046,354,9.1,31.83,15,16.85,14.15,6.69
172331,17,A,1,046,363,8.19,31.83,15,16.15,12.7,7
172333,17,A,1,046,312,10,14.14,20,19.2,15,6
172340,17,A,1,046,344,7.4,31.83,15,17.1,14.55,6.5
172360,17,A,1,026,376,4.69,127.32,25,26.75,21.4,15
172362,17,A,1,068,350,2.7,127.32,10,9.55,8.1,6
172368,17,A,1,068,390,5.09,31.83,10,10,7.8,6.5
172372,17,A,1,026,227,9.5,31.83,20,19.2,15.7,13.5
172373,17,A,1,023,383,7.19,31.83,25,23.3,19.6,14
172380,17,A,1,045,355,1.6,127.32,20,20.15,18.9,9
172383,17,A,1,026,258,4.59,127.32,30,28.9,21,15
172388,17,A,1,046,379,7.69,31.83,20,21.55,17.55,4
172397,17,A,1,046,283,12.6,14.14,30,28.1,26,7
172399,17,A,1,026,302,9.8,31.83,25,26.6,23.4,13.5
172408,17,A,1,046,249,7.9,31.83,15,13.35,12.65,5
172415,17,A,1,046,394,7.8,31.83,30,28.65,28.3,9.5
172419,17,A,1,045,380,5.69,31.83,25,22.6,20.6,9.5
172425,17,A,1,024,304,8.5,31.83,25,23.65,18.35,11
172427,17,A,1,024,182,5.8,31.83,35,35.6,30.35,17
172437,17,A,1,068,392,5,31.83,10,9.15,8.4,5.5
172440,17,A,1,024,181,6.4,31.83,35,33.85,27.55,18
172462,17,A,1,046,295,8.89,31.83,15,15.2,13.4,7.5
172464,17,A,1,046,308,3.9,127.32,20,17.95,18.55,5.5
172472,17,A,1,045,262,12.19,14.14,20,17.75,14.9,7
172481,17,A,1,046,374,4.8,127.32,15,15.4,13.85,6.5
172495,17,A,1,045,230,6.3,31.83,20,17.95,15.35,11.1
172505,17,A,1,024,361,11.8,14.14,40,37.6,32.95,14.8
172511,17,A,1,023,370,7.09,31.83,20,17.5,15.8,7.09
172512,17,A,1,024,190,6.3,31.83,25,23,22.05,11
172515,17,A,1,046,255,7.3,31.83,20,18.35,17.1,4
172521,17,A,1,072,311,24.7,5.09,55,53.95,51.4,18.5
172528,17,A,1,045,341,10.1,14.14,20,21.1,17.45,10
172532,17,A,1,071,249,10,14.14,15,14.45,14,13
172539,17,A,1,031,245,10.39,14.14,40,39.55,35.15,21.89
172546,17,A,1,045,252,4.3,127.32,15,14.5,13.45,7.5
172567,17,A,1,045,316,6.5,31.83,20,19.1,15.35,13
172572,17,A,1,045,270,12.69,14.14,25,25.7,23.25,14
172573,17,A,1,046,321,8.69,31.83,20,21.45,20.7,5.5
172577,17,A,1,046,336,6.9,31.83,35,34.4,31,10
172583,17,A,1,243,305,6.9,31.83,30,29.35,23.95,13.5
172586,17,A,1,026,188,7,31.83,20,22.2,17.9,14
172589,17,A,1,068,388,4.4,127.32,15,12.5,10.15,6.5
172590,17,A,1,045,315,9.69,31.83,15,13.55,13.35,8
172602,17,A,1,045,265,5,31.83,15,15.25,14.25,5.5
172603,17,A,1,045,296,3.29,127.32,15,15.55,13.6,11
172604,17,A,1,046,319,11.3,14.14,30,28.8,27.5,10
172605,17,A,1,026,310,13.6,14.14,35,36.5,26.8,14
172618,17,A,1,045,246,6.5,31.83,25,24,23.7,11.5
172622,17,A,1,046,291,13,14.14,40,40.25,43.5,11
172632,17,A,1,023,267,13.6,14.14,25,25.6,23.75,12
172634,17,A,1,045,319,7.19,31.83,15,16.3,14.9,8.5
172638,17,A,1,046,248,5.3,31.83,20,19.15,20.1,8
172642,17,A,1,045,336,11.8,14.14,30,29.5,25.5,14.5
172650,17,A,1,058,276,19.79,5.09,50,50.3,43.15,29.5
172653,17,A,1,045,260,10,14.14,20,19,18.75,6.5
172664,17,A,1,042,295,10.3,14.14,25,26.6,23.55,11.5
172668,17,A,1,046,373,14.89,14.14,35,35.3,31.9,12.5
172670,17,A,1,046,362,14.6,14.14,25,24.25,22.9,11
172692,17,A,1,026,336,5.8,31.83,25,25.4,15.35,16.5
172693,17,A,1,046,371,4.59,127.32,30,29.7,28.15,9
172698,17,A,1,046,303,3.9,127.32,25,23.65,25.55,8.5
172701,17,A,1,046,379,4.69,127.32,15,14.25,9.6,5
172719,17,A,1,046,358,9.69,31.83,15,14.85,13.6,5
172720,17,A,1,068,384,3.79,127.32,10,10,8.25,6
172726,17,A,1,023,326,3.9,127.32,15,13.7,8.85,9
172736,17,A,1,023,189,13,14.14,30,30.95,27.3,11
172738,17,A,1,079,353,13.5,14.14,45,45.6,32.1,20.5
172741,17,A,1,023,248,2.7,127.32,30,31.3,29.35,12
172765,17,A,1,046,380,11.5,14.14,25,25.4,23.65,14
172777,17,A,1,046,366,7.19,31.83,20,18.6,18.15,8
172782,17,A,1,068,351,2.4,127.32,10,9.05,8.3,5
172792,17,A,1,046,253,4.5,127.32,15,15.65,13.7,6.5
172802,17,A,1,046,269,12.8,14.14,25,23.9,23.9,7.5
172817,17,A,1,045,360,6.59,31.83,20,19.5,16.9,9
172825,17,A,1,046,222,10.3,14.14,20,21.6,19.1,8.5
172842,17,A,1,046,391,3.2,127.32,10,10.8,9.35,5.5
172864,17,A,1,046,327,8,31.83,25,22.65,21.35,4.5
172875,17,A,1,046,254,2.4,127.32,25,24.8,23.8,6.5
172883,17,A,1,023,385,12,14.14,40,37.65,33.05,12.5
172886,17,A,1,046,320,12.69,14.14,35,35.7,34.05,15.5
170004,17,A,1,022,244,6.59,31.83,20,18.5,16,7.5
170006,17,A,1,022,237,7.5,31.83,30,31.85,28.85,14.5
170007,17,A,1,022,250,6.4,31.83,40,38.25,36,10.5
170009,17,A,1,022,391,6.59,31.83,20,21.45,18.8,7
170010,17,A,1,022,394,11.89,14.14,30,28.6,27.15,11.5
170013,17,A,1,022,280,9.1,31.83,25,25.4,24.25,12
170015,17,A,1,022,286,7.4,31.83,25,26.75,26.55,15.5
170016,17,A,1,022,297,4.59,127.32,30,30.1,28.75,15
170018,17,A,1,022,264,8.5,31.83,35,36.35,34.65,15.5
170020,17,A,1,022,237,9.19,31.83,20,21.15,20.05,9.5
170027,17,A,1,022,183,8.5,31.83,15,16,15.25,12.5
170035,17,A,1,022,366,8.8,31.83,20,19.65,15.85,10
170036,17,A,1,021,276,10.5,14.14,25,26.3,23.35,12.5
170037,17,A,1,021,333,8.39,31.83,30,30.25,23.8,10
170045,17,A,1,031,273,9.19,31.83,15,14.7,13.05,16.5
170046,17,A,1,031,310,13.39,14.14,30,32,28.45,20.5
170048,17,A,1,022,293,3.7,127.32,15,16.2,11.9,10
170050,17,A,1,031,125,19.29,5.09,55,52.85,50,22.5
170053,17,A,1,022,278,9.8,31.83,20,22.05,19.9,12.5
170055,17,A,1,022,208,3.59,127.32,30,28.5,27.4,19
170057,17,A,1,021,305,5.9,31.83,25,25.75,22.5,18.5
170059,17,A,1,022,147,8.1,31.83,30,31.55,22.95,9.5
170068,17,A,1,022,180,25.29,5.09,55,57.35,55.95,13.5
170072,17,A,1,031,152,12.89,14.14,45,45.75,39.95,20
170073,17,A,1,022,281,9.8,31.83,20,19.75,16.65,13.5
170075,17,A,1,022,163,9.1,31.83,20,18.75,16.95,13.39
170077,17,A,1,022,180,2.59,127.32,15,12.65,12.5,10
170079,17,A,1,022,176,5.9,31.83,20,22.3,22.05,10.1
170081,17,A,1,022,170,9.89,31.83,20,17.75,15.75,11.5
170087,17,A,1,022,360,6.19,31.83,20,19.5,17.55,9
170094,17,A,1,022,162,10.8,14.14,15,15.75,12.85,9
170099,17,A,1,022,147,16.2,5.09,35,34.55,32.95,17.5
170108,17,A,1,046,312,2.2,127.32,20,19.4,15.3,8.5
170109,17,A,1,243,277,4.69,127.32,15,12.95,9.15,9.19
170113,17,A,1,045,202,13.89,14.14,25,26.25,22.8,10.19
170114,17,A,1,072,238,0.8,127.32,15,16.45,13.05,9.6
170117,17,A,1,046,297,3,127.32,20,20.8,18.05,8.5
170118,17,A,1,045,275,9.69,31.83,20,18.1,14.35,10.6
170119,17,A,1,072,342,4.4,127.32,10,8.2,8.05,6.5
170122,17,A,1,046,228,15.39,5.09,25,25.25,23.7,10
170124,17,A,1,046,358,8.69,31.83,25,26.55,28.7,8.3
170128,17,A,1,046,374,11.5,14.14,30,29,28.45,12.19
170133,17,A,1,046,279,4.8,127.32,20,20.35,17,9.5
170137,17,A,1,045,311,3.2,127.32,20,20.7,19.3,7.3
170168,17,A,1,071,264,5.9,31.83,15,16.9,14.65,13
170170,17,A,1,021,325,8.5,31.83,20,20.1,17.5,11.1
170178,17,A,1,243,304,3.29,127.32,35,32.95,31.45,14.5
170181,17,A,1,045,304,10.89,14.14,15,17.35,17.35,9.5
170184,17,A,1,045,349,3,127.32,10,11.5,10,8.1
170203,17,A,1,243,196,11.5,14.14,35,35.2,32.6,14.5
170204,17,A,1,243,210,4,127.32,25,26.9,24.55,13
170206,17,A,1,045,197,4.69,127.32,10,12,11.1,6.5
170207,17,A,1,046,273,14.39,14.14,30,32.2,31.9,8
170214,17,A,1,046,394,10.3,14.14,25,24.75,22.75,7.5
170215,17,A,1,045,343,9.1,31.83,20,18.55,17.1,7.5
170216,17,A,1,045,171,10.3,14.14,15,14,12.7,7
170220,17,A,1,045,381,8.89,31.83,15,14.95,13.6,5
170221,17,A,1,046,317,14.19,14.14,25,26.1,24.7,7.5
170225,17,A,1,045,372,6.3,31.83,15,14.15,13.75,6.5
170228,17,A,1,068,192,2.5,127.32,10,11,9.2,6.5
170247,17,A,1,046,380,3,127.32,20,21.7,20.95,6.5
170265,17,A,1,046,310,6.8,31.83,25,26.25,26,7.5
170266,17,A,1,046,361,9.8,31.83,15,15.15,14.25,5.5
170295,17,A,1,046,322,9.1,31.83,20,19.6,17.4,8.5
170299,17,A,1,046,332,8.5,31.83,20,17.85,16.35,7
170324,17,A,1,022,382,11.6,14.14,30,28.15,26.55,16
170325,17,A,1,022,376,8,31.83,15,14.95,13.7,13.5
170326,17,A,1,021,333,12.89,14.14,35,32.75,27.35,17.5
170329,17,A,1,021,232,6.19,31.83,30,28.75,25.5,14
170333,17,A,1,022,190,10.1,14.14,25,24,23.55,13.5
170337,17,A,1,022,328,14.3,14.14,30,31.25,29.2,17.5
170338,17,A,1,021,237,6.59,31.83,30,31.8,28.2,17
170341,17,A,1,021,309,2.2,127.32,15,16.45,15.5,7.5
170344,17,A,1,022,316,14.39,14.14,25,27.05,24.05,12
170345,17,A,1,021,222,13.39,14.14,25,24.55,23.65,13
170348,17,A,1,054,342,5.4,31.83,10,12.05,10.45,8
170349,17,A,1,021,195,8.8,31.83,40,39.3,35.95,23
170350,17,A,1,021,280,14.19,14.14,30,29.7,27,16.5
170352,17,A,1,021,281,3.79,127.32,25,25.7,23.55,13
170355,17,A,1,021,207,10.5,14.14,30,30.35,25.45,12.5
170356,17,A,1,021,209,6,31.83,40,37.9,34.75,21
170357,17,A,1,022,240,5.09,31.83,20,22.3,18.1,15
170358,17,A,1,021,395,5.5,31.83,35,34.3,31.7,16.5
170361,17,A,1,021,192,9.39,31.83,30,27.7,25.1,22
170363,17,A,1,022,272,11,14.14,35,34.2,32.75,17
170364,17,A,1,021,384,9.39,31.83,20,20.7,19,11
170368,17,A,1,021,388,14.19,14.14,40,38.05,31.65,14.5
170376,17,A,1,021,345,6,31.83,20,19.15,16.95,10
170377,17,A,1,021,331,7.9,31.83,25,24.95,21.15,18
170378,17,A,1,021,244,3.5,127.32,15,13.7,10.05,13.8
170379,17,A,1,071,297,4.5,127.32,30,28.75,25.25,20.5
170386,17,A,1,021,398,9.6,31.83,20,20.1,18.15,12
170387,17,A,1,021,152,9.69,31.83,15,15.55,14.45,15.69
170388,17,A,1,021,367,11.69,14.14,30,31.95,28,19
170397,17,A,1,021,292,8.1,31.83,25,25.85,22.15,16
170402,17,A,1,021,306,12.3,14.14,35,34,29.3,14.5
170409,17,A,1,021,285,3.79,127.32,20,19.1,15.6,12
170412,17,A,1,021,207,5.5,31.83,15,16.45,14.95,10.89
170415,17,A,1,021,206,10.3,14.14,30,30.05,24.4,16
170419,17,A,1,021,366,13.89,14.14,25,24.65,22.75,13.5
170423,17,A,1,021,240,7,31.83,20,21.95,19.75,12.69
170435,17,A,1,021,203,7.8,31.83,20,18.2,15.7,12.39
170440,17,A,1,021,297,9,31.83,20,21.55,20.2,12
170453,17,A,1,021,226,13.5,14.14,30,31.5,27.1,12.5
170465,17,A,1,021,231,4.9,127.32,10,8.75,8.6,9.5
170470,17,A,1,021,307,2.59,127.32,15,13.15,8.65,9
170471,17,A,1,022,251,10,14.14,20,22.45,19.95,13.5
170477,17,A,1,021,395,5.3,31.83,25,24.7,15.95,13
170478,17,A,1,021,309,6.9,31.83,20,18,13.35,8.5
170482,17,A,1,045,312,5.59,31.83,15,14.95,14.75,7
170489,17,A,1,055,278,5.3,31.83,15,15.4,8.05,11.39
170498,17,A,1,042,380,0.89,127.32,10,10.3,8.75,6.8
170509,17,A,1,071,234,5,31.83,25,23.1,18.05,17.39
170511,17,A,1,071,278,8.5,31.83,25,27.2,23.1,21.6
170516,17,A,1,021,352,10.39,14.14,35,34.25,30.55,22.5
170520,17,A,1,071,254,10.1,14.14,20,20.3,17.3,15.5
170525,17,A,1,071,294,9.6,31.83,50,51.05,42.55,23
170529,17,A,1,074,384,4.69,127.32,10,10.8,9.95,9
170549,17,A,1,022,316,6.8,31.83,20,19.95,18.6,12.39
170553,17,A,1,021,192,8.39,31.83,15,16.55,15.6,16.29
170568,17,A,1,243,355,9.1,31.83,20,19.95,16.65,15.1
170578,17,A,1,071,380,2.7,127.32,45,43.6,40.7,20.39
170582,17,A,1,021,366,14.5,14.14,25,26,22.7,19.1
170595,17,A,1,021,357,7.3,31.83,40,40.5,35.9,20.1
170596,17,A,1,052,231,14,14.14,25,26.6,25.2,18
170597,17,A,1,045,360,3.09,127.32,10,11.65,9.15,10.3
170598,17,A,1,045,292,3.59,127.32,10,10.9,9.25,7.5
170600,17,A,1,045,271,15.89,5.09,30,29.05,25,11
170602,17,A,1,021,297,2.7,127.32,20,17.85,12.25,12
