Codi,Provincia,Cla,Subclase,Especie,Rumbo,Dist,Fac,CD,DiamIf3,DiamIf2,HeiIf3
430752,43,A,1,045,12,9.89,31.83,20,19.15,16.6,7.19
430757,43,A,1,025,6,2.79,127.32,15,15.7,11.4,6.69
430758,43,A,1,023,87,11.1,14.14,45,45.6,37.65,8.5
430759,43,A,1,045,60,3.7,127.32,15,13.55,11.45,6.3
430760,43,A,1,024,3,6.9,31.83,25,23,19.4,8.39
430763,43,A,1,023,165,14.8,14.14,55,56.45,52.4,12.3
430764,43,A,1,024,3,6.4,31.83,15,16.9,13.1,9.69
430766,43,A,1,045,218,3.79,127.32,20,21.4,15,5.3
430768,43,A,1,045,152,5.9,31.83,10,10.75,8.65,3.7
430770,43,A,1,045,19,4.19,127.32,10,11.1,9.55,4.3
430772,43,A,1,045,8,12.69,14.14,40,37.9,33.4,9.3
430773,43,A,1,013,170,5,31.83,10,11.7,10.2,4.69
430777,43,A,1,024,104,12.3,14.14,35,35.95,32.5,14.19
430778,43,A,1,045,147,6,31.83,25,24.9,24.05,6.5
430779,43,A,1,024,125,23.89,5.09,65,65.3,58.45,12.5
430780,43,A,1,045,20,9.1,31.83,20,17.85,16.6,5.69
430781,43,A,1,045,45,9.8,31.83,20,21.6,17.8,5.69
430783,43,A,1,045,291,3.4,127.32,10,11.2,7.85,4.3
430784,43,A,1,045,19,4.69,127.32,15,13.55,13.25,5.9
430785,43,A,1,045,12,7.5,31.83,15,15.05,14.15,8
430786,43,A,1,024,8,5.3,31.83,30,29.8,19.2,12.5
430787,43,A,1,055,97,6.09,31.83,15,16.45,12.65,8.6
430788,43,A,1,045,187,6,31.83,10,10.7,9.65,3.29
430789,43,A,1,023,7,14.8,14.14,35,32.85,27.1,9.8
430790,43,A,1,024,34,10,14.14,20,17.9,15.9,6.69
430791,43,A,1,023,288,4.4,127.32,30,32.45,26.6,6.5
430794,43,A,1,024,9,4.5,127.32,30,31.55,26.15,8.8
430798,43,A,1,024,24,6.09,31.83,20,19.85,17.3,4
430802,43,A,1,024,10,8,31.83,25,25.4,23.25,13
430804,43,A,1,024,18,4.3,127.32,35,32.7,21.35,11
430815,43,A,1,024,22,2.09,127.32,10,11.6,9.75,11.3
430819,43,A,1,024,6,8.89,31.83,20,21.3,15.25,15
430820,43,A,1,024,7,15,5.09,30,28,24.05,8.19
430822,43,A,1,024,20,9,31.83,25,25.55,18.25,12
430823,43,A,1,024,18,10.1,14.14,20,20.35,14.55,8.69
430824,43,A,1,024,44,6.09,31.83,20,17.6,14.95,8.8
430826,43,A,1,024,140,2.4,127.32,25,24.05,21.2,8.19
430827,43,A,1,024,8,12.39,14.14,40,38.3,31.75,12.69
430831,43,A,1,024,47,1.1,127.32,10,9.7,7.75,7
430835,43,A,1,024,9,7.5,31.83,30,32.35,19.95,9.6
430838,43,A,1,024,1,9.39,31.83,25,23.35,15.4,13.8
430844,43,A,1,024,2,3.29,127.32,25,25.25,20.3,6.5
430847,43,A,1,024,198,6.9,31.83,30,31.9,21.7,9
430850,43,A,1,024,4,9.8,31.83,30,30,17.85,9
430854,43,A,1,024,109,3.2,127.32,20,17.6,12.45,6.3
430855,43,A,1,024,6,4.19,127.32,50,47.8,44.85,9.69
430856,43,A,1,024,65,4.3,127.32,15,12.7,12.2,5
430859,43,A,1,024,48,4.19,127.32,20,21.65,20.8,7
430860,43,A,1,024,16,3.09,127.32,10,10.7,9.6,6
430861,43,A,1,024,158,14.39,14.14,30,29.65,26.45,10.5
430862,43,A,1,024,35,4,127.32,15,15.75,13.85,4.9
430863,43,A,1,024,9,4.3,127.32,10,11.4,8.8,6.5
430865,43,A,1,024,75,2.4,127.32,10,11.95,11.1,5.5
430866,43,A,1,024,3,10,14.14,15,15.25,13.8,4.69
430868,43,A,1,024,110,3.9,127.32,15,12.55,9.05,4.59
430871,43,A,1,024,2,4.5,127.32,10,11.75,11.15,6
430873,43,A,1,024,22,9.1,31.83,25,23.7,22.9,8.5
430874,43,A,1,024,268,10.3,14.14,25,23.25,22.5,5.5
430875,43,A,1,024,78,2.2,127.32,10,11.55,9.5,4.59
430876,43,A,1,024,11,10,14.14,15,16.05,14.7,8
430877,43,A,1,024,42,4,127.32,20,21.95,20.1,6
430879,43,A,1,024,95,6.09,31.83,20,19.05,14.9,6.5
430881,43,A,1,024,124,7.09,31.83,15,17.15,14.5,5.9
430882,43,A,1,024,38,6,31.83,15,15.75,13,5.5
430883,43,A,1,024,19,1.89,127.32,15,14.15,12.95,5.8
430886,43,A,1,024,143,14.5,14.14,35,36.95,31.5,8.5
430888,43,A,1,024,1,9.6,31.83,25,23.75,20.75,5.59
430889,43,A,1,024,105,8.69,31.83,25,22.85,19.85,6.59
430890,43,A,1,024,37,5.9,31.83,20,21.4,18.85,8
430892,43,A,1,024,2,10,14.14,15,16.05,13.5,6.5
430895,43,A,1,024,13,8.6,31.83,30,30.9,27.35,10.8
430896,43,A,1,024,15,8.8,31.83,20,18.9,18.6,5
430897,43,A,1,024,5,9.6,31.83,20,21.9,19.4,6.4
430898,43,A,1,024,336,13.1,14.14,25,27.35,24.3,10.1
430905,43,A,1,024,5,7.8,31.83,25,24.85,22.05,6.9
430907,43,A,1,024,7,5,31.83,10,11.5,7.6,6
430908,43,A,1,024,9,2.5,127.32,10,9.6,8.8,5.09
430911,43,A,1,024,4,12.1,14.14,30,28.25,25.65,8.5
430913,43,A,1,024,239,9.69,31.83,20,21.95,17.25,7.5
430914,43,A,1,024,35,5.4,31.83,15,17.45,16.5,6
430916,43,A,1,024,96,7.3,31.83,20,21.85,20.1,6
430917,43,A,1,024,292,4.09,127.32,20,18.75,17.2,6
430919,43,A,1,024,18,9.69,31.83,20,18.25,14.95,6.4
430920,43,A,1,024,71,9.8,31.83,20,19.9,18.2,7.59
430921,43,A,1,024,45,6.59,31.83,15,17.35,15.4,6.3
430923,43,A,1,024,120,4.59,127.32,30,28.55,24.4,9.5
430925,43,A,1,024,247,9.5,31.83,25,25.2,16.65,9
430926,43,A,1,024,28,4.09,127.32,10,10.2,7.6,6
430928,43,A,1,024,11,4.19,127.32,20,18.85,16.5,6.5
430930,43,A,1,024,144,8.8,31.83,20,21.85,19.45,7
430931,43,A,1,024,162,8.3,31.83,30,31.2,30.1,5.5
430932,43,A,1,024,184,2,127.32,15,16.65,11.9,7.5
430933,43,A,1,024,31,2,127.32,10,8.45,7.9,2.5
430934,43,A,1,024,49,9.1,31.83,20,18.3,13.4,5.8
430936,43,A,1,024,21,8.8,31.83,25,24.45,20.25,11
430937,43,A,1,024,36,3.9,127.32,10,12.15,8.7,4
430938,43,A,1,024,17,5.69,31.83,20,17.65,13.5,7.5
430941,43,A,1,024,52,11.1,14.14,30,28.7,25.3,6.69
430942,43,A,1,024,17,14.5,14.14,40,41.25,38.6,9.6
430943,43,A,1,024,55,1.5,127.32,15,17.1,10.9,10.5
430945,43,A,1,024,56,9.39,31.83,20,18.75,16.05,9
430948,43,A,1,024,97,5.8,31.83,25,27.45,20.5,10.6
430949,43,A,1,044,97,5.4,31.83,25,25.2,21.25,8.8
430950,43,A,1,024,113,5.5,31.83,10,10.95,9.55,6
430951,43,A,1,024,3,4,127.32,10,12.4,9.4,7.5
430954,43,A,1,024,66,22.5,5.09,55,54.05,45,13.39
430955,43,A,1,024,13,5.9,31.83,25,22.7,17,9
430956,43,A,1,024,30,12.6,14.14,30,29.95,25.8,10.5
430957,43,A,1,024,0,4.4,127.32,25,25,23.45,8.5
430958,43,A,1,024,160,7.5,31.83,30,28.5,24.85,10.39
430959,43,A,1,024,13,7.5,31.83,25,23.55,21.95,10.3
430963,43,A,1,024,32,12.19,14.14,25,25.25,23.15,8.39
430964,43,A,1,024,111,8.69,31.83,20,18.1,13.85,5
430965,43,A,1,024,26,3.59,127.32,15,15.75,11.75,6
430966,43,A,1,024,255,4,127.32,25,24.05,14.75,7
430967,43,A,1,024,267,14.8,14.14,35,33.55,28.75,8
430968,43,A,1,044,45,2.79,127.32,10,9.45,7.65,3.5
430969,43,A,1,024,3,4.5,127.32,15,16.4,13.9,8
430970,43,A,1,024,0,9.5,31.83,20,19.5,15.9,8.5
430971,43,A,1,024,3,5.19,31.83,20,20.2,16.35,8
430972,43,A,1,024,165,14.69,14.14,30,28.95,27.75,9.5
430974,43,A,1,024,39,5,31.83,30,29.7,26,10.5
430975,43,A,1,024,18,3.79,127.32,10,12.35,9.25,7.5
430976,43,A,1,024,1,12.69,14.14,30,28.4,27.7,6.5
430978,43,A,1,024,20,6.19,31.83,15,14.7,12.8,6.3
430979,43,A,1,024,124,10.69,14.14,30,30.2,29.1,9.5
430980,43,A,1,024,150,11.39,14.14,30,31.85,28.25,14.5
430981,43,A,1,024,13,3.7,127.32,10,11.15,9.6,4.5
430982,43,A,1,024,21,1.6,127.32,10,11.1,7.8,6
430983,43,A,1,024,39,2.79,127.32,20,18.1,15.5,8.5
430985,43,A,1,066,77,10.3,14.14,15,17.3,15.55,4.5
430989,43,A,1,024,64,11.1,14.14,40,40.4,36,10.5
430991,43,A,1,024,4,3.9,127.32,20,20.15,11.05,9.5
430993,43,A,1,024,201,11.3,14.14,30,27.5,22.1,10
430995,43,A,1,024,58,4.8,127.32,25,23.65,21.7,9.5
430996,43,A,1,066,12,7.8,31.83,25,23.8,23.45,5
430998,43,A,1,024,27,4.3,127.32,10,10.35,11.05,3.5
430999,43,A,1,024,125,7.9,31.83,25,26.9,24.35,10.5
431001,43,A,1,024,50,9.5,31.83,20,19.6,12.55,10
431002,43,A,1,024,62,4.9,127.32,20,20.05,16.9,12.39
431003,43,A,1,024,74,6.5,31.83,20,21.7,18.65,9.39
431005,43,A,1,024,52,3.59,127.32,20,19.3,17,5
431007,43,A,1,024,127,6.5,31.83,20,20.25,16.9,10.5
431010,43,A,1,024,30,6.9,31.83,25,23,23.35,8.5
431011,43,A,1,024,62,3.29,127.32,25,23.5,19.8,8.5
431013,43,A,1,024,204,10.8,14.14,25,26.7,25.2,10.5
431014,43,A,1,024,8,9,31.83,15,15.35,13.05,8.5
431017,43,A,1,024,170,9.6,31.83,20,20.9,17.3,6.5
431018,43,A,1,066,20,4.8,127.32,10,11.1,11.75,3.5
431021,43,A,1,024,108,5.9,31.83,30,28.55,15.8,12
431022,43,A,1,024,0,10.3,14.14,15,15.9,14.75,7.5
431024,43,A,1,024,8,6.4,31.83,15,14.7,12.5,5.5
431026,43,A,1,024,46,12.89,14.14,45,46.5,38.55,12
431027,43,A,1,039,317,4.3,127.32,10,11,9.8,4
431030,43,A,1,024,216,4.8,127.32,25,23.6,19.95,8
431032,43,A,1,024,27,6.3,31.83,15,16.25,14.1,11.5
431033,43,A,1,024,196,12,14.14,20,20.8,14.5,7
431035,43,A,1,024,19,1.89,127.32,20,18.95,15.1,7.5
431036,43,A,1,024,17,8,31.83,20,18.4,15.4,7.5
431037,43,A,1,024,365,9,31.83,20,18.7,15.7,5
431038,43,A,1,024,115,5.59,31.83,20,18.55,16.25,5.5
431040,43,A,1,024,7,8.19,31.83,30,28,26.3,7.5
431043,43,A,1,024,31,3.59,127.32,10,12.3,10.75,7
431044,43,A,1,024,313,8.69,31.83,25,25.95,20.5,7.59
431045,43,A,1,045,207,3.79,127.32,10,10.85,9.1,4
431046,43,A,1,024,1,9.89,31.83,25,23.95,19.9,11
431047,43,A,1,024,15,7.59,31.83,20,20.8,18.6,11.5
431050,43,A,1,024,86,4.09,127.32,15,17.25,11.55,6.5
431052,43,A,1,024,179,10.1,14.14,25,23.35,21.3,7.8
431053,43,A,1,024,105,4.5,127.32,15,14.9,10.3,6.5
431054,43,A,1,024,5,6.3,31.83,25,24.75,22.5,8.5
431059,43,A,1,024,54,6.69,31.83,30,28.1,23.8,8.6
431060,43,A,1,024,49,10.1,14.14,25,25.85,21.5,7.5
431061,43,A,1,024,65,7.3,31.83,30,28.35,25.2,6.9
431063,43,A,1,024,23,2.09,127.32,15,13.85,10.95,6.5
431067,43,A,1,024,246,5.09,31.83,25,25.1,24.7,10
431068,43,A,1,024,27,6.3,31.83,20,21.1,18.75,6
431069,43,A,1,024,20,6.59,31.83,20,19.8,17.7,6
431070,43,A,1,024,96,5,31.83,25,23.55,20.65,5.5
431074,43,A,1,024,37,4.19,127.32,20,19.3,13.15,8.5
431075,43,A,1,024,23,8.3,31.83,15,17.05,12.75,5.5
431077,43,A,1,024,37,3.59,127.32,15,14.45,10.3,7.5
431078,43,A,1,024,74,11.5,14.14,30,29.15,25.7,8.5
431081,43,A,1,024,80,3.59,127.32,25,24,20.1,4.5
431082,43,A,1,024,43,10.19,14.14,20,19,17.45,10.5
431086,43,A,1,024,72,8.39,31.83,15,16.45,12.5,8
431090,43,A,1,024,6,1.5,127.32,25,23.65,21.1,12
431092,43,A,1,024,16,14,14.14,35,36.55,35.7,10.5
431094,43,A,1,024,10,11.1,14.14,25,24.55,22.95,7
431095,43,A,1,024,16,5.59,31.83,25,26.45,22.4,7.5
431096,43,A,1,024,24,7.19,31.83,30,28.95,26.5,8
431099,43,A,1,024,40,8.89,31.83,25,27.2,25,8
431107,43,A,1,024,99,3,127.32,15,15.15,13.15,6.5
431108,43,A,1,024,25,13.8,14.14,30,28.05,27.3,9.5
431109,43,A,1,024,10,4.3,127.32,30,29.25,24.5,8
431110,43,A,1,045,5,4.09,127.32,10,11.85,10.15,3.5
431115,43,A,1,024,10,4.5,127.32,25,23.5,16.5,13
431126,43,A,1,026,12,3.29,127.32,35,34.35,24.8,10.69
431127,43,A,1,024,13,5.69,31.83,25,26.5,24.05,10.69
431130,43,A,1,024,10,10.3,14.14,35,35.55,27.05,14.19
431132,43,A,1,024,37,5.4,31.83,30,27.55,21.35,9
431134,43,A,1,024,58,19.2,5.09,65,63.75,54.05,18.5
431135,43,A,1,024,103,8.89,31.83,20,21.75,21.2,8.5
431140,43,A,1,045,5,2.5,127.32,15,14,11.85,7.69
431143,43,A,1,024,24,3.7,127.32,25,27.25,22.5,11.19
431145,43,A,1,024,70,8.3,31.83,25,23.6,15.7,8.69
431146,43,A,1,025,24,10.69,14.14,35,32.5,24.95,13.1
431148,43,A,1,024,62,3.7,127.32,20,17.7,13.25,5.69
431149,43,A,1,024,93,4.4,127.32,10,11.5,8.25,6.5
431150,43,A,1,024,17,14.5,14.14,40,39.85,37.95,15.19
431153,43,A,1,045,3,4.4,127.32,15,12.6,11.5,6.5
431156,43,A,1,025,5,4.09,127.32,10,11.7,9.3,5.4
431157,43,A,1,025,148,8.1,31.83,35,33.2,25.4,10.1
431160,43,A,1,024,195,13.1,14.14,30,31.15,28.8,8.39
431162,43,A,1,024,78,9.39,31.83,20,18.65,13.3,7.69
431163,43,A,1,044,30,7.69,31.83,25,23.25,19.05,7.8
431168,43,A,1,024,7,5.9,31.83,20,19.1,13.95,11.69
431171,43,A,1,024,25,15.3,5.09,25,25.75,23.8,10
431173,43,A,1,024,33,6.69,31.83,25,26.25,24.45,9.1
431174,43,A,1,024,309,14.5,14.14,25,26.7,23.55,7.19
431178,43,A,1,024,14,4.4,127.32,30,30.05,23.6,10.89
431182,43,A,1,024,45,8.5,31.83,25,25.6,20.2,10.5
431194,43,A,1,024,6,9.5,31.83,25,24.85,22.6,9.5
431196,43,A,1,024,34,5.69,31.83,25,23.9,21,5.5
431198,43,A,1,024,42,11.5,14.14,30,31.75,26.1,8.5
431200,43,A,1,024,2,3.79,127.32,15,15.45,11.05,8
431202,43,A,1,024,174,6.19,31.83,20,20.05,17.25,8.5
431204,43,A,1,024,59,8.3,31.83,55,54.65,46.6,15
431207,43,A,1,024,2,6.59,31.83,20,20.35,18.8,7
431208,43,A,1,024,25,8.6,31.83,25,22.6,16.85,10
431211,43,A,1,024,56,6.8,31.83,30,28.35,18.65,11.5
431215,43,A,1,024,0,4.09,127.32,10,10.75,9.25,4.3
431217,43,A,1,024,120,5.69,31.83,15,16.6,13,8.5
431218,43,A,1,024,78,10.69,14.14,25,26.2,22.25,8
431220,43,A,1,024,31,6,31.83,20,19.75,13.55,10
431221,43,A,1,024,48,5.19,31.83,25,25.6,21.05,10.5
431222,43,A,1,024,127,7.19,31.83,25,26.05,18.3,8.5
431223,43,A,1,024,20,7.8,31.83,30,29.3,24.6,10.89
431224,43,A,1,024,75,6.09,31.83,25,24.55,19.05,9
431229,43,A,1,024,187,4.59,127.32,10,11.1,7.8,6.5
431230,43,A,1,024,7,5.9,31.83,15,15.8,13.05,5.5
431232,43,A,1,024,198,9.6,31.83,40,39.2,32.85,8
431233,43,A,1,024,42,5.19,31.83,20,22.45,19.55,9.5
431236,43,A,1,024,11,16.29,5.09,30,30.65,26.9,10
431239,43,A,1,024,81,5.9,31.83,30,31.2,23.95,14
431243,43,A,1,024,144,8.89,31.83,20,17.6,13.95,5
431244,43,A,1,024,15,7.5,31.83,20,21.25,14.15,10.5
431245,43,A,1,024,17,14.89,14.14,25,25.6,24.05,9
431247,43,A,1,045,53,2.9,127.32,10,11.15,10.1,5
431248,43,A,1,024,289,8.8,31.83,35,35.05,21.5,11
431251,43,A,1,024,17,8.69,31.83,30,29.7,20.6,12.5
431252,43,A,1,024,33,6.8,31.83,20,22.35,17.45,11
431253,43,A,1,024,9,10.39,14.14,20,19.55,17.8,8.5
431255,43,A,1,024,16,2.09,127.32,25,22.65,20.8,8
431256,43,A,1,024,4,3.9,127.32,15,13.5,12.6,8
431257,43,A,1,004,72,4.69,127.32,10,8.1,7.5,5.8
431258,43,A,1,024,33,3.5,127.32,25,24.4,23.6,9.5
431259,43,A,1,024,72,7.09,31.83,25,26.4,17.15,10.6
431260,43,A,1,024,26,1.1,127.32,20,20.35,19.95,7.4
431261,43,A,1,024,60,10,14.14,25,24.15,19.55,7.5
431262,43,A,1,024,78,23,5.09,50,52.05,46.65,17.5
431263,43,A,1,025,35,15.5,5.09,30,31.1,28.45,7.5
431264,43,A,1,024,1,9.3,31.83,20,17.5,15.05,6.5
431266,43,A,1,024,105,15,5.09,25,24.7,23.9,8.5
431268,43,A,1,025,250,12.69,14.14,30,31.5,28.45,10
431269,43,A,1,024,47,22.79,5.09,45,45.4,43.75,14
431272,43,A,1,024,52,2.7,127.32,25,23.35,20.35,4
431273,43,A,1,025,5,9.69,31.83,30,31.9,30.3,13
431276,43,A,1,024,11,13.39,14.14,25,26.55,23.5,15
431279,43,A,1,024,29,10.39,14.14,25,22.8,19.8,8
431280,43,A,1,024,10,15.39,5.09,25,25.95,24.75,8.5
431281,43,A,1,024,47,9.8,31.83,25,23.9,21.45,8.5
431282,43,A,1,025,20,9.1,31.83,30,31.1,28.65,8.5
431283,43,A,1,024,100,6.5,31.83,25,22.95,17.55,10.5
431284,43,A,1,024,42,5.5,31.83,15,15,12.55,8
431287,43,A,1,024,43,8.39,31.83,25,24.45,15.35,10
431288,43,A,1,025,58,12.8,14.14,35,36.45,31.45,9.5
431289,43,A,1,024,36,9.8,31.83,30,30.4,25.75,10.5
431290,43,A,1,025,58,14.8,14.14,45,46.7,45.3,12
431291,43,A,1,025,7,8.19,31.83,25,25.2,22.7,7
431295,43,A,1,024,31,13.19,14.14,25,24.8,23.55,11
431296,43,A,1,024,203,14,14.14,35,35.5,27.35,10
431297,43,A,1,045,17,6.5,31.83,15,16.15,14.25,4.5
431298,43,A,1,025,49,15.6,5.09,30,29.75,28.35,11
431299,43,A,1,045,23,8.1,31.83,15,15.75,13.85,4
431300,43,A,1,024,9,7.69,31.83,40,38.1,33.75,10
431303,43,A,1,024,49,11.8,14.14,35,35.05,33.1,12
431304,43,A,1,024,23,14.89,14.14,30,28.3,26.65,7.5
431305,43,A,1,024,6,14.89,14.14,30,32.15,30.15,12.39
431306,43,A,1,025,21,2.7,127.32,45,42.6,39.75,14
431307,43,A,1,025,7,10.5,14.14,20,17.9,16.65,6
431308,43,A,1,025,18,14.1,14.14,35,36.15,33.2,12.5
431309,43,A,1,025,13,2.4,127.32,10,10.3,7.55,6
431311,43,A,1,025,107,2.79,127.32,15,14.9,12.9,8.39
431312,43,A,1,025,157,4.4,127.32,25,24.85,24.6,6
431313,43,A,1,025,35,10.89,14.14,25,27.25,19.2,11
431314,43,A,1,025,17,20,5.09,45,47.25,44.05,14.5
431315,43,A,1,024,35,3.79,127.32,25,24.2,20.1,11
431316,43,A,1,045,263,7.3,31.83,15,15.35,12.9,6
431317,43,A,1,025,18,8.6,31.83,15,15.1,12.65,7.5
431318,43,A,1,025,3,7.4,31.83,25,26.1,22.95,14.5
431319,43,A,1,024,110,8.89,31.83,25,26.6,20.15,10
431320,43,A,1,025,7,7.3,31.83,50,50.05,49.25,18
431321,43,A,1,025,96,24.39,5.09,70,81.4,66.2,19.5
431322,43,A,1,025,194,16.29,5.09,45,47,43.85,18
431326,43,A,1,025,15,7.69,31.83,35,32.5,30.3,12.5
431328,43,A,1,021,19,10.69,14.14,40,41.3,38.2,17.5
431330,43,A,1,024,8,7.4,31.83,25,23.7,18.2,7.5
431331,43,A,1,025,35,5,31.83,15,17,14.5,5
431332,43,A,1,025,0,26.89,5.09,50,51.95,48.85,19.5
431333,43,A,1,021,11,11.39,14.14,45,45.75,42.8,15
431334,43,A,1,025,59,19.79,5.09,55,55.8,51.15,12
431336,43,A,1,025,0,9,31.83,20,20.25,15.2,11.5
431337,43,A,1,025,27,16.39,5.09,30,29.35,27.65,12.5
431338,43,A,1,025,380,5.19,31.83,20,19.8,17,6
431339,43,A,1,025,32,4.3,127.32,15,17.1,14.85,6.5
431340,43,A,1,045,0,6.8,31.83,15,16.2,14.05,5.5
431343,43,A,1,025,42,8.8,31.83,30,32.3,27.05,11
431344,43,A,1,025,15,4.8,127.32,15,13.85,9.8,6.5
431346,43,A,1,024,7,3.59,127.32,30,28.75,24.15,12.5
431347,43,A,1,024,11,3.2,127.32,15,12.55,10.9,6.5
431349,43,A,1,024,25,8.1,31.83,20,19.15,16.05,7
431350,43,A,1,024,12,5.5,31.83,20,17.65,13.2,6.5
431351,43,A,1,024,139,8.3,31.83,15,16.35,12.7,7
431356,43,A,1,024,48,9.1,31.83,20,21.95,19.5,8
431357,43,A,1,024,54,11.69,14.14,25,25.45,23.15,7.5
431360,43,A,1,024,161,11.89,14.14,30,32.4,31.3,9.5
431361,43,A,1,024,291,8.69,31.83,25,27.3,22.3,9
431364,43,A,1,024,126,17,5.09,60,62.1,53.75,11
431365,43,A,1,024,15,4.4,127.32,10,12.25,8.65,9.5
431370,43,A,1,024,4,13.3,14.14,40,41.85,36.2,13
431371,43,A,1,045,27,3.7,127.32,15,13.75,13.5,4
431375,43,A,1,024,23,8.19,31.83,35,33,28.95,11.5
431376,43,A,1,024,108,8.39,31.83,20,19.8,16.15,9.5
431377,43,A,1,045,5,5.59,31.83,15,15.45,14.75,8
431382,43,A,1,024,8,8.8,31.83,25,23.7,19.45,7.5
431383,43,A,1,024,99,3.2,127.32,25,24.8,20.5,6.5
431385,43,A,1,024,98,9.3,31.83,25,24.5,17.7,7
431386,43,A,1,024,139,4.4,127.32,20,18.25,15.85,11.5
431389,43,A,1,024,7,9.5,31.83,20,19.75,17.1,10.5
431395,43,A,1,024,51,14.1,14.14,30,32,29.4,11
431398,43,A,1,024,8,4.59,127.32,20,21.6,16.85,8
431400,43,A,1,024,201,3.09,127.32,20,17.75,12.1,7
431404,43,A,1,024,288,12.5,14.14,50,50.3,42.85,11
431405,43,A,1,024,13,8.6,31.83,30,27.55,24.35,6.5
431407,43,A,1,025,31,15.3,5.09,30,27.75,26.3,9
431408,43,A,1,025,157,6.59,31.83,30,27.75,26.05,6.5
431409,43,A,1,021,6,1.6,127.32,20,18.65,16.1,7.69
431410,43,A,1,025,200,15,5.09,30,30.15,28.25,7.5
431412,43,A,1,045,47,14.5,14.14,35,36.25,29.55,7
431413,43,A,1,025,8,6,31.83,30,31.15,26.25,14.5
431414,43,A,1,021,31,9.8,31.83,20,21.4,14.95,11.5
431416,43,A,1,021,32,9.1,31.83,25,22.75,18.3,8.6
431418,43,A,1,021,11,8.89,31.83,25,22.95,19.1,13
431419,43,A,1,025,0,8.89,31.83,25,26.05,21.95,9.5
431420,43,A,1,021,20,6.19,31.83,20,20.45,18,9
431421,43,A,1,021,0,4.4,127.32,15,13.95,9.1,8
431422,43,A,1,045,25,4.9,127.32,20,21.1,18.7,8.19
431423,43,A,1,025,6,1.2,127.32,10,10.4,9.85,5
431424,43,A,1,025,3,15.39,5.09,25,25.65,25.6,10
431425,43,A,1,025,197,4.9,127.32,40,41.3,39.85,8.5
431426,43,A,1,025,23,4.5,127.32,25,24.4,23.85,8
431428,43,A,1,025,2,9.19,31.83,45,44.75,38.3,13.5
431429,43,A,1,025,1,4.19,127.32,30,27.55,24.85,11
431430,43,A,1,025,210,3.5,127.32,30,27.9,25.3,7.5
431431,43,A,1,025,5,12,14.14,35,35.2,33.6,11.5
431432,43,A,1,021,37,3.09,127.32,30,27.7,25,12.5
431433,43,A,1,021,15,14.39,14.14,30,32,29.35,14
431434,43,A,1,025,5,11.19,14.14,25,26.75,25.7,11.19
431435,43,A,1,025,9,6,31.83,35,36.25,32.65,15.5
431437,43,A,1,025,2,7.5,31.83,20,18.25,15.1,8.5
431438,43,A,1,025,17,13.8,14.14,25,26.35,24.65,10
431439,43,A,1,025,25,8,31.83,25,26.6,25.3,13.19
431440,43,A,1,021,26,21.29,5.09,45,43.7,42.8,9
431441,43,A,1,025,19,3.9,127.32,35,32.5,27.1,10.5
431442,43,A,1,025,12,8.6,31.83,30,31,29.7,11.5
431443,43,A,1,045,12,7.09,31.83,15,14.75,13.15,5.5
431444,43,A,1,045,13,6.5,31.83,15,14.15,14.1,8
431445,43,A,1,045,38,8.69,31.83,15,14.7,13.5,5
431446,43,A,1,021,4,8.3,31.83,25,23.35,21.2,15
431447,43,A,1,021,0,13.5,14.14,30,28.75,27.4,14
431448,43,A,1,476,32,12.89,14.14,35,33.55,32,13
431449,43,A,1,025,117,1.2,127.32,15,16.8,11.15,5
431452,43,A,1,025,5,8.39,31.83,45,44.75,41.4,20
431453,43,A,1,025,28,10.5,14.14,30,31.3,27.2,13
431454,43,A,1,045,158,9.39,31.83,15,15.3,12.9,5
431456,43,A,1,025,32,21.29,5.09,50,51.95,51.45,9.5
431457,43,A,1,237,18,4.4,127.32,10,9.9,8.65,3
431458,43,A,1,021,8,9.19,31.83,15,15.6,12.5,11
431459,43,A,1,476,4,4.69,127.32,15,14.9,12,5.5
431460,43,A,1,025,5,18,5.09,25,25.9,24.75,12.5
431461,43,A,1,021,34,4.69,127.32,25,22.95,22.2,6
431462,43,A,1,021,62,11.5,14.14,30,28.5,22.8,12.5
431463,43,A,1,025,57,8.5,31.83,20,21.85,17.75,9.5
431464,43,A,1,025,65,9.1,31.83,20,21.1,15.75,8
431465,43,A,1,044,238,5,31.83,20,20.3,15.7,9
431466,43,A,1,025,112,10.8,14.14,35,36,32.05,13.5
431467,43,A,1,025,19,13.1,14.14,25,27.2,23.95,12
431468,43,A,1,025,4,15.19,5.09,50,47.75,46.45,19
431469,43,A,1,025,22,2.29,127.32,25,27.3,25.05,12
431470,43,A,1,021,20,13.6,14.14,30,29.85,24.35,13.5
431471,43,A,1,021,7,2,127.32,40,38.75,38.5,16
431472,43,A,1,025,318,12.89,14.14,35,33,29.05,9.5
431473,43,A,1,025,42,6.9,31.83,30,30.75,26.95,12
431478,43,A,1,025,225,9.5,31.83,15,14.75,13.45,5
431479,43,A,1,021,25,8.8,31.83,15,15.1,15,9
431480,43,A,1,021,18,12.89,14.14,35,33.9,31.8,12.5
431481,43,A,1,021,6,3.9,127.32,30,29.95,26.1,12.5
431482,43,A,1,021,12,10.3,14.14,20,20.05,18.7,11
431483,43,A,1,025,0,14.69,14.14,30,29.7,26.5,11
431484,43,A,1,045,2,1.39,127.32,10,12.3,11.8,5
